Time (h),OD600 (-),[Glucose] (g/L),[Xylose] (g/L),trajectory_id
80.0,0.573,14.105,14.0331,1:1_0175
96.0,0.8008,12.7604,14.0188,1:1_0175
96.0,0.7851,12.6754,14.0309,1:1_0175
96.0,0.7973,12.8063,14.1262,1:1_0175
104.0,0.9118,11.8619,13.924,1:1_0175
104.0,0.8796,11.9888,14.0268,1:1_0175
104.0,0.8901,11.7096,13.9862,1:1_0175
120.0,1.1249,9.4454,13.8421,1:1_0175
120.0,1.1049,9.5631,13.9608,1:1_0175
120.0,1.1213,9.488,13.7757,1:1_0175
128.0,1.2264,8.2324,13.7906,1:1_0175
128.0,1.2405,8.1801,13.8995,1:1_0175
128.0,1.222,8.2143,13.6702,1:1_0175
144.0,1.4222,5.5345,13.6,1:1_0175
144.0,1.4434,5.4475,13.5156,1:1_0175
144.0,1.3887,5.4359,13.622,1:1_0175
24.0,0.2716,13.2523,13.7705,1:1_0176
24.0,0.2008,13.2253,13.6492,1:1_0176
24.0,0.2191,13.1844,13.6868,1:1_0176
32.333,0.2202,13.2055,13.6586,1:1_0176
32.333,0.2468,13.2094,13.7136,1:1_0176
32.333,0.2523,13.2421,13.6754,1:1_0176
48.0,0.191,13.238,13.5848,1:1_0176
48.0,0.231,13.2237,13.8093,1:1_0176
48.0,0.2696,13.0945,13.5444,1:1_0176
55.5,0.2532,13.1658,13.5549,1:1_0176
55.5,0.2464,13.2013,13.5521,1:1_0176
55.5,0.2268,13.0772,13.6539,1:1_0176
72.0,0.3133,12.936,13.6772,1:1_0176
72.0,0.3443,12.873,13.6063,1:1_0176
72.0,0.3129,13.0674,13.7131,1:1_0176
80.0,0.3679,12.8912,13.4718,1:1_0176
80.0,0.3336,12.8023,13.8078,1:1_0176
80.0,0.351,12.7005,13.8045,1:1_0176
96.0,0.4312,12.5427,13.6557,1:1_0176
96.0,0.4402,12.378,13.7081,1:1_0176
96.0,0.4343,12.5663,13.7284,1:1_0176
104.0,0.464,12.3136,13.5788,1:1_0176
104.0,0.4762,12.3285,13.5073,1:1_0176
104.0,0.4644,12.3407,13.5398,1:1_0176
120.0,0.583,11.996,13.6514,1:1_0176
120.0,0.5603,11.9674,13.7529,1:1_0176
120.0,0.6259,12.0634,13.5488,1:1_0176
128.0,0.6695,11.6434,13.5273,1:1_0176
128.0,0.658,11.8096,13.7621,1:1_0176
128.0,0.632,11.6191,13.6917,1:1_0176
144.0,0.7808,10.6812,13.6393,1:1_0176
144.0,0.8188,10.6668,13.6626,1:1_0176
144.0,0.8372,10.8289,13.6298,1:1_0176
24.0,0.2043,14.083,15.2627,1:1_0177
24.0,0.2017,13.9091,15.4933,1:1_0177
24.0,0.1815,14.076,15.2085,1:1_0177
32.333,0.6334,12.8414,15.1402,1:1_0177
32.333,0.6043,12.7666,15.3436,1:1_0177
32.333,0.5868,12.7508,15.3641,1:1_0177
48.0,3.2677,0.1254,0.0,1:1_0177
48.0,3.274,0.0,0.1873,1:1_0177
48.0,3.2796,0.0,0.0,1:1_0177
55.5,3.311,0.0,0.1188,1:1_0177
55.5,3.2938,0.0,0.0297,1:1_0177
55.5,3.2764,0.0138,0.0,1:1_0177
72.0,3.3194,0.0,0.0439,1:1_0177
72.0,3.2717,0.0,0.0,1:1_0177
72.0,3.352,0.0,0.0,1:1_0177
80.0,3.2835,0.0,0.0,1:1_0177
80.0,3.3294,0.0336,0.0903,1:1_0177
80.0,3.2742,0.0,0.0204,1:1_0177
96.0,3.2779,0.04,0.0615,1:1_0177
96.0,3.3032,0.0,0.1091,1:1_0177
96.0,3.2872,0.0,0.1442,1:1_0177
104.0,3.2702,0.0,0.0,1:1_0177
104.0,3.3001,0.1284,0.0,1:1_0177
104.0,3.3287,0.0027,0.0,1:1_0177
120.0,3.2754,0.1951,0.0,1:1_0177
120.0,3.2657,0.2458,0.0394,1:1_0177
120.0,3.3083,0.1682,0.0614,1:1_0177
128.0,3.3119,0.0054,0.0734,1:1_0177
128.0,3.2917,0.0,0.012,1:1_0177
128.0,3.2844,0.0504,0.0502,1:1_0177
144.0,3.3088,0.064,0.2,1:1_0177
144.0,3.3134,0.0,0.0453,1:1_0177
144.0,3.3206,0.0,0.2014,1:1_0177
24.0,0.3135,13.2303,14.8366,1:1_0178
24.0,0.3257,12.9713,14.7318,1:1_0178
24.0,0.3387,13.1518,14.8387,1:1_0178
32.333,0.3535,13.2865,14.8968,1:1_0178
32.333,0.2862,13.0856,14.7697,1:1_0178
32.333,0.3171,13.0031,14.7333,1:1_0178
48.0,0.8624,11.1614,14.6004,1:1_0178
48.0,0.9013,11.2141,14.758,1:1_0178
48.0,0.886,11.1379,14.7474,1:1_0178
55.5,1.7323,6.1609,14.7405,1:1_0178
55.5,1.7217,6.263,14.9144,1:1_0178
55.5,1.7326,6.3146,14.6884,1:1_0178
72.0,2.9241,0.0,7.4415,1:1_0178
72.0,2.9326,0.0,7.3987,1:1_0178
72.0,2.9099,0.0,7.4559,1:1_0178
80.0,3.2984,0.1498,1.3595,1:1_0178
80.0,3.2943,0.0294,1.1954,1:1_0178
80.0,3.3003,0.0,1.2654,1:1_0178
96.0,3.3787,0.0319,0.1451,1:1_0178
96.0,3.3804,0.0,0.0,1:1_0178
96.0,3.3551,0.1205,0.0682,1:1_0178
104.0,3.3612,0.1767,0.0,1:1_0178
104.0,3.3847,0.022,0.1933,1:1_0178
104.0,3.38,0.0046,0.0,1:1_0178
120.0,3.3647,0.0,0.0,1:1_0178
120.0,3.3711,0.0,0.0,1:1_0178
120.0,3.3632,0.0052,0.0007,1:1_0178
128.0,3.3997,0.0662,0.2108,1:1_0178
128.0,3.3562,0.0784,0.0,1:1_0178
128.0,3.3537,0.2146,0.0,1:1_0178
144.0,3.3203,0.0,0.0,1:1_0178
144.0,3.3459,0.0,0.0035,1:1_0178
144.0,3.324,0.1196,0.0,1:1_0178
24.0,0.2334,15.326,14.5415,1:1_0179
24.0,0.218,15.0784,14.6047,1:1_0179
24.0,0.1828,15.109,14.6538,1:1_0179
32.333,0.2147,15.1411,14.7767,1:1_0179
32.333,0.2319,14.8985,14.4248,1:1_0179
32.333,0.2202,15.0421,14.5761,1:1_0179
48.0,0.267,15.0893,14.4551,1:1_0179
48.0,0.2687,14.9944,14.5984,1:1_0179
48.0,0.2758,14.7316,14.5726,1:1_0179
55.5,0.4034,14.6115,14.632,1:1_0179
55.5,0.4113,14.5564,14.695,1:1_0179
55.5,0.4295,14.5526,14.7743,1:1_0179
72.0,1.0616,11.2834,14.5227,1:1_0179
72.0,1.0667,11.1554,14.4585,1:1_0179
72.0,1.081,11.3962,14.4461,1:1_0179
80.0,1.627,7.1642,14.527,1:1_0179
80.0,1.6133,7.2393,14.3464,1:1_0179
80.0,1.6161,7.3218,14.3531,1:1_0179
96.0,2.479,0.0,10.6093,1:1_0179
96.0,2.4949,0.0707,10.6901,1:1_0179
96.0,2.4857,0.0,10.6193,1:1_0179
104.0,2.6935,0.0737,7.0452,1:1_0179
104.0,2.7236,0.0441,7.0523,1:1_0179
104.0,2.7264,0.1394,6.8623,1:1_0179
120.0,3.0832,0.0,0.0647,1:1_0179
120.0,3.0614,0.1448,0.0562,1:1_0179
120.0,3.1251,0.0,0.0,1:1_0179
128.0,3.1033,0.1031,0.0,1:1_0179
128.0,3.0502,0.0,0.0261,1:1_0179
128.0,3.1209,0.0,0.0,1:1_0179
144.0,3.0832,0.1921,0.2259,1:1_0179
144.0,3.0986,0.0898,0.087,1:1_0179
144.0,3.0645,0.0699,0.0,1:1_0179
24.0,0.2742,14.9221,15.9073,1:1_0180
24.0,0.2627,15.0238,15.7787,1:1_0180
24.0,0.2765,15.0903,15.7397,1:1_0180
32.333,0.3351,14.8736,15.8662,1:1_0180
32.333,0.3183,14.9857,15.8339,1:1_0180
32.333,0.3248,14.7395,15.8503,1:1_0180
48.0,0.4439,14.3368,15.6205,1:1_0180
48.0,0.4349,14.2565,15.9056,1:1_0180
48.0,0.4246,14.4586,15.7366,1:1_0180
55.5,0.4786,14.0593,15.6806,1:1_0180
55.5,0.5116,13.9308,15.9385,1:1_0180
55.5,0.4978,14.0734,15.8633,1:1_0180
72.0,0.6778,13.2104,15.8501,1:1_0180
72.0,0.686,13.1559,15.8549,1:1_0180
72.0,0.6189,13.0575,15.8767,1:1_0180
80.0,0.7723,12.5948,15.8088,1:1_0180
80.0,0.7727,12.5812,15.6502,1:1_0180
80.0,0.7413,12.754,15.7719,1:1_0180
96.0,1.0588,11.0558,15.8307,1:1_0180
96.0,1.0369,11.1035,15.8046,1:1_0180
96.0,1.0305,10.9761,15.8719,1:1_0180
104.0,1.2187,10.1985,15.7253,1:1_0180
104.0,1.1722,9.9771,15.763,1:1_0180
104.0,1.1858,9.9328,15.6326,1:1_0180
120.0,1.5074,6.884,15.721,1:1_0180
120.0,1.4875,7.3151,15.8358,1:1_0180
120.0,1.5278,7.2024,15.6175,1:1_0180
128.0,1.6535,5.554,15.5223,1:1_0180
128.0,1.6977,5.4922,15.7369,1:1_0180
128.0,1.6342,5.4326,15.4963,1:1_0180
144.0,1.9797,2.0321,15.5419,1:1_0180
144.0,1.9605,2.0949,15.4511,1:1_0180
144.0,1.9552,2.0389,15.5254,1:1_0180
24.0,0.1608,15.4558,13.3286,1:1_0181
24.0,0.1751,15.2862,13.355,1:1_0181
24.0,0.1725,15.5435,13.4803,1:1_0181
32.333,0.1936,15.4289,13.5162,1:1_0181
32.333,0.1633,15.3582,13.4747,1:1_0181
32.333,0.1752,15.4301,13.4175,1:1_0181
48.0,0.2611,13.0022,13.3261,1:1_0181
48.0,0.2008,12.8004,13.299,1:1_0181
48.0,0.2526,12.9636,13.2856,1:1_0181
55.5,0.27,10.3781,13.352,1:1_0181
55.5,0.2842,10.6049,13.3882,1:1_0181
55.5,0.2973,10.3718,13.2759,1:1_0181
72.0,0.4773,1.7075,12.7222,1:1_0181
72.0,0.4745,1.7036,12.9912,1:1_0181
72.0,0.4579,1.7336,13.0213,1:1_0181
80.0,0.497,0.1437,10.2998,1:1_0181
80.0,0.5263,0.0175,10.321,1:1_0181
80.0,0.5078,0.0,10.2622,1:1_0181
96.0,0.6597,0.0,2.8041,1:1_0181
96.0,0.641,0.0363,2.6746,1:1_0181
96.0,0.6243,0.0572,2.6982,1:1_0181
104.0,0.6194,0.0,0.3212,1:1_0181
104.0,0.5981,0.0196,0.1468,1:1_0181
104.0,0.654,0.0,0.2053,1:1_0181
120.0,0.6569,0.2761,0.013,1:1_0181
120.0,0.6798,0.0,0.102,1:1_0181
120.0,0.6573,0.027,0.0284,1:1_0181
128.0,0.6869,0.0255,0.0,1:1_0181
128.0,0.6405,0.0817,0.0447,1:1_0181
128.0,0.6222,0.0515,0.0,1:1_0181
144.0,0.6616,0.0,0.0,1:1_0181
144.0,0.6419,0.1519,0.0402,1:1_0181
144.0,0.678,0.2895,0.0047,1:1_0181
24.0,0.1568,15.181,15.9249,1:1_0182
24.0,0.1685,15.0865,15.8309,1:1_0182
24.0,0.1777,15.109,15.8325,1:1_0182
32.333,0.1291,15.1605,15.9065,1:1_0182
32.333,0.1197,15.0563,15.7298,1:1_0182
32.333,0.1749,14.9721,15.8641,1:1_0182
48.0,0.1735,15.1821,15.828,1:1_0182
48.0,0.1661,15.267,15.8612,1:1_0182
48.0,0.1144,15.2781,15.912,1:1_0182
55.5,0.1909,14.808,15.8387,1:1_0182
55.5,0.1741,14.8844,15.8549,1:1_0182
55.5,0.1809,14.959,15.9425,1:1_0182
72.0,0.529,13.1269,15.7621,1:1_0182
72.0,0.5148,13.1517,15.8828,1:1_0182
72.0,0.503,13.3223,15.8828,1:1_0182
80.0,0.8716,10.2173,15.8383,1:1_0182
80.0,0.9342,10.1675,15.7281,1:1_0182
80.0,0.93,10.2857,15.5927,1:1_0182
96.0,1.8257,0.3842,12.267,1:1_0182
96.0,1.8684,0.5189,12.2145,1:1_0182
96.0,1.8139,0.1938,12.3736,1:1_0182
104.0,2.1789,0.2279,1.417,1:1_0182
104.0,2.1638,0.0,1.17,1:1_0182
104.0,2.1533,0.0,1.485,1:1_0182
120.0,2.1521,0.0,0.0268,1:1_0182
120.0,2.1971,0.0,0.1867,1:1_0182
120.0,2.2211,0.0,0.161,1:1_0182
128.0,2.2249,0.0,0.0045,1:1_0182
128.0,2.1887,0.0,0.0,1:1_0182
128.0,2.2161,0.0437,0.0,1:1_0182
144.0,2.1712,0.0,0.0,1:1_0182
144.0,2.208,0.0,0.0902,1:1_0182
144.0,2.1936,0.0143,0.1026,1:1_0182
24.0,0.2465,16.635,13.8569,1:1_0183
24.0,0.2957,16.7927,13.9618,1:1_0183
24.0,0.3035,16.8023,13.9839,1:1_0183
32.333,0.3286,16.5811,13.8313,1:1_0183
32.333,0.3442,16.582,13.6927,1:1_0183
32.333,0.3549,16.5588,13.8604,1:1_0183
48.0,0.4554,16.0363,13.6488,1:1_0183
48.0,0.4332,15.939,13.6207,1:1_0183
48.0,0.4525,16.0084,13.5553,1:1_0183
55.5,0.5428,15.4563,13.7257,1:1_0183
55.5,0.5162,15.3089,13.6445,1:1_0183
55.5,0.5362,15.3075,13.677,1:1_0183
72.0,0.7913,13.7556,13.7415,1:1_0183
72.0,0.8088,13.7555,13.65,1:1_0183
72.0,0.7875,13.5552,13.5605,1:1_0183
80.0,0.9408,12.2329,13.7412,1:1_0183
80.0,0.9025,12.3553,13.5357,1:1_0183
80.0,0.9471,12.2988,13.6437,1:1_0183
96.0,1.3176,8.5755,13.6436,1:1_0183
96.0,1.291,8.6584,13.7368,1:1_0183
96.0,1.3117,8.561,13.7534,1:1_0183
104.0,1.4794,5.9191,13.5571,1:1_0183
104.0,1.5187,5.8763,13.659,1:1_0183
104.0,1.4966,5.95,13.6796,1:1_0183
120.0,1.845,0.738,12.9793,1:1_0183
120.0,1.864,0.6638,13.0145,1:1_0183
120.0,1.8848,0.3141,12.9527,1:1_0183
128.0,1.9652,0.1212,11.423,1:1_0183
128.0,1.9708,0.1192,11.3936,1:1_0183
128.0,1.9144,0.1573,11.2623,1:1_0183
144.0,2.146,0.0181,6.6584,1:1_0183
144.0,2.1176,0.0,6.5534,1:1_0183
144.0,2.1563,0.0,6.5656,1:1_0183
24.0,0.2715,13.8446,14.6251,1:1_0184
24.0,0.2932,13.7936,14.6561,1:1_0184
24.0,0.2827,13.5866,14.4668,1:1_0184
32.333,0.2708,13.7446,14.5818,1:1_0184
32.333,0.2589,13.9542,14.5357,1:1_0184
32.333,0.2749,13.6862,14.4456,1:1_0184
48.0,0.4066,13.5478,14.5353,1:1_0184
48.0,0.4422,13.5324,14.5354,1:1_0184
48.0,0.4254,13.5279,14.5979,1:1_0184
55.5,0.5308,13.1635,14.5537,1:1_0184
55.5,0.5518,13.2097,14.5537,1:1_0184
55.5,0.5606,13.2196,14.4896,1:1_0184
72.0,1.0888,11.9713,14.4685,1:1_0184
72.0,1.0951,12.071,14.4811,1:1_0184
72.0,1.0664,11.972,14.5157,1:1_0184
80.0,1.4868,10.9243,14.3816,1:1_0184
80.0,1.4605,10.7918,14.5144,1:1_0184
80.0,1.4345,11.0699,14.4015,1:1_0184
96.0,2.3542,5.9048,14.5062,1:1_0184
96.0,2.3538,6.0988,14.5041,1:1_0184
96.0,2.3341,6.2649,14.4878,1:1_0184
104.0,2.8123,2.0697,14.324,1:1_0184
104.0,2.8352,2.0987,14.3576,1:1_0184
104.0,2.8407,1.9644,14.4717,1:1_0184
120.0,3.3526,0.0802,9.6767,1:1_0184
120.0,3.3143,0.0,9.6534,1:1_0184
120.0,3.2695,0.1532,9.7906,1:1_0184
128.0,3.4861,0.089,5.9873,1:1_0184
128.0,3.5157,0.0493,5.8138,1:1_0184
128.0,3.5194,0.0079,5.9961,1:1_0184
144.0,3.7722,0.0447,0.4836,1:1_0184
144.0,3.8077,0.0,0.6465,1:1_0184
144.0,3.7811,0.0773,0.4019,1:1_0184
24.0,0.1728,14.4861,15.4217,1:1_0185
24.0,0.2421,14.3544,15.5337,1:1_0185
24.0,0.2202,14.4063,15.4577,1:1_0185
32.333,0.2295,14.5338,15.2689,1:1_0185
32.333,0.2214,14.3851,15.4362,1:1_0185
32.333,0.2148,14.3118,15.5844,1:1_0185
48.0,0.2213,14.6091,15.4842,1:1_0185
48.0,0.2169,14.4206,15.4423,1:1_0185
48.0,0.2496,14.2485,15.2513,1:1_0185
55.5,0.3447,13.0671,15.4365,1:1_0185
55.5,0.3509,13.0361,15.2598,1:1_0185
55.5,0.3431,13.1152,15.425,1:1_0185
72.0,1.1981,0.0,10.6318,1:1_0185
72.0,1.2602,0.0,10.6123,1:1_0185
72.0,1.2057,0.0508,10.6349,1:1_0185
80.0,1.4756,0.0632,0.3635,1:1_0185
80.0,1.477,0.0,0.3921,1:1_0185
80.0,1.4968,0.0564,0.1804,1:1_0185
96.0,1.5056,0.2042,0.0,1:1_0185
96.0,1.4877,0.0,0.0,1:1_0185
96.0,1.4644,0.0131,0.0,1:1_0185
104.0,1.4933,0.0,0.0,1:1_0185
104.0,1.4668,0.0188,0.0,1:1_0185
104.0,1.4889,0.0,0.0181,1:1_0185
120.0,1.4528,0.0655,0.0,1:1_0185
120.0,1.4902,0.0,0.0,1:1_0185
120.0,1.4781,0.1376,0.0527,1:1_0185
128.0,1.4885,0.0,0.0,1:1_0185
128.0,1.4914,0.0701,0.0209,1:1_0185
128.0,1.52,0.0,0.0179,1:1_0185
144.0,1.452,0.0211,0.1469,1:1_0185
144.0,1.465,0.0842,0.1441,1:1_0185
144.0,1.4721,0.0467,0.158,1:1_0185
24.0,0.1675,13.7687,13.5681,1:1_0186
24.0,0.1532,13.8124,13.5805,1:1_0186
24.0,0.1693,13.6976,13.5647,1:1_0186
32.333,0.125,13.7126,13.6787,1:1_0186
32.333,0.166,13.6968,13.4551,1:1_0186
32.333,0.1715,13.6689,13.6456,1:1_0186
48.0,0.1444,13.6432,13.4546,1:1_0186
48.0,0.1983,13.6695,13.4599,1:1_0186
48.0,0.1198,13.5973,13.5675,1:1_0186
55.5,0.2069,13.4805,13.4533,1:1_0186
55.5,0.2336,13.8152,13.6278,1:1_0186
55.5,0.2276,13.7227,13.7343,1:1_0186
72.0,0.5518,11.7526,13.6719,1:1_0186
72.0,0.5386,11.7375,13.388,1:1_0186
72.0,0.5552,11.642,13.3452,1:1_0186
80.0,0.9921,8.7985,13.543,1:1_0186
80.0,1.0047,8.9758,13.4835,1:1_0186
80.0,1.0004,9.0169,13.482,1:1_0186
96.0,1.9547,0.0,9.4434,1:1_0186
96.0,1.9359,0.0382,9.3992,1:1_0186
96.0,1.9339,0.026,9.4104,1:1_0186
104.0,2.1797,0.0147,3.1304,1:1_0186
104.0,2.1876,0.0,3.0881,1:1_0186
104.0,2.1893,0.0936,3.2562,1:1_0186
120.0,2.2714,0.0,0.1482,1:1_0186
120.0,2.2365,0.0586,0.211,1:1_0186
120.0,2.2785,0.0291,0.0379,1:1_0186
128.0,2.2795,0.2351,0.0,1:1_0186
128.0,2.2562,0.0,0.1741,1:1_0186
128.0,2.264,0.043,0.1071,1:1_0186
144.0,2.2911,0.1018,0.1418,1:1_0186
144.0,2.2817,0.0,0.0147,1:1_0186
144.0,2.2688,0.2522,0.0,1:1_0186
24.0,0.2579,16.3972,15.8842,1:1_0187
24.0,0.2625,16.4829,15.9117,1:1_0187
24.0,0.2538,16.32,15.9079,1:1_0187
32.333,0.251,16.5111,16.0121,1:1_0187
32.333,0.2641,16.2954,15.8307,1:1_0187
32.333,0.2554,16.4652,16.0929,1:1_0187
48.0,0.1985,16.5854,15.9622,1:1_0187
48.0,0.2658,16.1668,15.8968,1:1_0187
48.0,0.264,16.2233,15.6317,1:1_0187
55.5,0.4303,15.7937,16.0573,1:1_0187
55.5,0.4204,15.79,15.9829,1:1_0187
55.5,0.4443,15.7278,16.0076,1:1_0187
72.0,2.2592,2.089,15.5592,1:1_0187
72.0,2.2865,2.1192,15.3841,1:1_0187
72.0,2.2322,2.0685,15.5893,1:1_0187
80.0,3.1951,0.0242,2.2957,1:1_0187
80.0,3.1923,0.0,2.3745,1:1_0187
80.0,3.2031,0.0,2.3401,1:1_0187
96.0,3.2587,0.018,0.0,1:1_0187
96.0,3.3182,0.0,0.0869,1:1_0187
96.0,3.2852,0.0,0.0,1:1_0187
104.0,3.297,0.0151,0.0166,1:1_0187
104.0,3.2829,0.0,0.0,1:1_0187
104.0,3.2531,0.0,0.0,1:1_0187
120.0,3.3146,0.0,0.0291,1:1_0187
120.0,3.3354,0.0,0.0,1:1_0187
120.0,3.3015,0.0505,0.0,1:1_0187
128.0,3.2729,0.0653,0.0,1:1_0187
128.0,3.3097,0.0,0.0003,1:1_0187
128.0,3.2825,0.1431,0.0249,1:1_0187
144.0,3.2866,0.0,0.0,1:1_0187
144.0,3.341,0.0,0.1083,1:1_0187
144.0,3.3044,0.154,0.0629,1:1_0187
24.0,0.1817,16.5298,15.1958,1:1_0188
24.0,0.1853,16.6105,15.3321,1:1_0188
24.0,0.1935,16.6955,15.352,1:1_0188
32.333,0.2452,16.4126,15.1935,1:1_0188
32.333,0.2415,16.6245,15.404,1:1_0188
32.333,0.1995,16.5559,15.2766,1:1_0188
48.0,0.339,16.4263,15.351,1:1_0188
48.0,0.3334,16.56,15.4732,1:1_0188
48.0,0.3133,16.4273,15.3839,1:1_0188
55.5,0.4255,16.239,15.3279,1:1_0188
55.5,0.3821,16.2779,15.1563,1:1_0188
55.5,0.4239,16.1682,15.3187,1:1_0188
72.0,0.6798,15.7442,15.2324,1:1_0188
72.0,0.6692,15.8547,15.2531,1:1_0188
72.0,0.6738,15.681,15.3976,1:1_0188
80.0,0.8505,15.2209,15.2906,1:1_0188
80.0,0.8441,15.4365,15.2854,1:1_0188
80.0,0.8213,15.3471,15.4684,1:1_0188
96.0,1.3178,13.7321,15.2421,1:1_0188
96.0,1.2932,13.8406,15.3071,1:1_0188
96.0,1.2869,13.7509,15.3641,1:1_0188
104.0,1.532,12.63,15.1374,1:1_0188
104.0,1.5667,12.7209,15.3387,1:1_0188
104.0,1.5387,12.585,15.206,1:1_0188
120.0,2.1085,9.4326,15.01,1:1_0188
120.0,2.1217,9.3222,15.1135,1:1_0188
120.0,2.1356,9.1933,15.2105,1:1_0188
128.0,2.3898,7.2287,15.0632,1:1_0188
128.0,2.4078,7.5069,15.2144,1:1_0188
128.0,2.4211,7.2414,14.9499,1:1_0188
144.0,2.8236,3.2837,14.6008,1:1_0188
144.0,2.8061,3.1217,14.8219,1:1_0188
144.0,2.8292,3.1257,14.8043,1:1_0188
24.0,0.2622,15.166,14.8965,1:1_0189
24.0,0.2363,15.0836,14.9781,1:1_0189
24.0,0.2644,15.1535,15.0757,1:1_0189
32.333,0.3804,14.9083,15.0783,1:1_0189
32.333,0.3494,14.9953,15.0904,1:1_0189
32.333,0.3455,14.9513,15.0791,1:1_0189
48.0,0.7719,14.2286,14.9869,1:1_0189
48.0,0.7816,14.2491,14.9865,1:1_0189
48.0,0.7435,14.132,14.9118,1:1_0189
55.5,1.0804,13.5085,15.1748,1:1_0189
55.5,1.0545,13.4689,15.0411,1:1_0189
55.5,1.0284,13.3569,14.9883,1:1_0189
72.0,2.0799,8.9496,14.9138,1:1_0189
72.0,2.0535,8.8921,14.8023,1:1_0189
72.0,2.0863,9.0193,14.9481,1:1_0189
80.0,2.7116,4.1704,14.4036,1:1_0189
80.0,2.6716,4.3604,14.5472,1:1_0189
80.0,2.6599,4.2987,14.3533,1:1_0189
96.0,3.7275,0.0081,3.9449,1:1_0189
96.0,3.7604,0.0,3.6957,1:1_0189
96.0,3.7624,0.1422,3.6681,1:1_0189
104.0,3.9243,0.0,0.0665,1:1_0189
104.0,3.9491,0.0,0.0,1:1_0189
104.0,3.9044,0.0151,0.0,1:1_0189
120.0,3.9022,0.1124,0.0,1:1_0189
120.0,3.9274,0.0432,0.0971,1:1_0189
120.0,3.9203,0.0,0.0,1:1_0189
128.0,3.9503,0.0,0.0,1:1_0189
128.0,3.9364,0.1831,0.0074,1:1_0189
128.0,3.9232,0.1943,0.133,1:1_0189
144.0,3.9523,0.0,0.0,1:1_0189
144.0,3.8919,0.0965,0.0077,1:1_0189
144.0,3.8926,0.1202,0.0,1:1_0189
24.0,0.3307,16.4053,13.2563,1:1_0190
24.0,0.3048,16.3316,13.2302,1:1_0190
24.0,0.3355,16.3995,13.1454,1:1_0190
32.333,1.7551,7.0505,13.0181,1:1_0190
32.333,1.7165,7.1326,13.2428,1:1_0190
32.333,1.7099,7.1364,13.1012,1:1_0190
48.0,2.8968,0.0156,0.143,1:1_0190
48.0,2.9193,0.0,0.0,1:1_0190
48.0,2.9168,0.0635,0.0021,1:1_0190
55.5,2.9134,0.0362,0.0,1:1_0190
55.5,2.8941,0.0743,0.0292,1:1_0190
55.5,2.8645,0.0,0.0,1:1_0190
72.0,2.9021,0.1204,0.3202,1:1_0190
72.0,2.857,0.0304,0.007,1:1_0190
72.0,2.9025,0.0543,0.015,1:1_0190
80.0,2.8989,0.0029,0.0557,1:1_0190
80.0,2.9154,0.0189,0.0,1:1_0190
80.0,2.9625,0.036,0.0762,1:1_0190
96.0,2.896,0.019,0.0182,1:1_0190
96.0,2.8679,0.0,0.0,1:1_0190
96.0,2.8942,0.0,0.0044,1:1_0190
104.0,2.9341,0.013,0.0,1:1_0190
104.0,2.8855,0.0,0.0,1:1_0190
104.0,2.9122,0.1353,0.0,1:1_0190
120.0,2.9077,0.0,0.0,1:1_0190
120.0,2.91,0.0,0.0,1:1_0190
120.0,2.8738,0.0065,0.1067,1:1_0190
128.0,2.9203,0.1492,0.0,1:1_0190
128.0,2.9232,0.0,0.0709,1:1_0190
128.0,2.939,0.0498,0.1662,1:1_0190
144.0,2.8942,0.0,0.0,1:1_0190
144.0,2.9069,0.027,0.0026,1:1_0190
144.0,2.8967,0.0,0.0345,1:1_0190
24.0,0.1913,16.8772,13.4511,1:1_0191
24.0,0.1883,16.9974,13.2769,1:1_0191
24.0,0.1995,16.8374,13.6371,1:1_0191
32.333,0.1964,17.0845,13.5723,1:1_0191
32.333,0.1571,16.6731,13.52,1:1_0191
32.333,0.1815,16.8732,13.451,1:1_0191
48.0,0.1805,16.722,13.5815,1:1_0191
48.0,0.1639,16.923,13.6038,1:1_0191
48.0,0.1978,16.678,13.5519,1:1_0191
55.5,0.2174,16.5643,13.6865,1:1_0191
55.5,0.2094,16.5686,13.5241,1:1_0191
55.5,0.2258,16.8644,13.4575,1:1_0191
72.0,0.3277,16.2399,13.5115,1:1_0191
72.0,0.3397,16.2335,13.508,1:1_0191
72.0,0.3267,16.2896,13.4556,1:1_0191
80.0,0.4328,15.9332,13.4204,1:1_0191
80.0,0.4648,15.7232,13.4177,1:1_0191
80.0,0.4275,15.8386,13.4954,1:1_0191
96.0,0.6711,14.4584,13.6826,1:1_0191
96.0,0.6537,14.3477,13.4209,1:1_0191
96.0,0.6642,14.4818,13.4967,1:1_0191
104.0,0.795,13.4872,13.659,1:1_0191
104.0,0.8125,13.5574,13.5519,1:1_0191
104.0,0.8563,13.4236,13.479,1:1_0191
120.0,1.1952,10.2557,13.4653,1:1_0191
120.0,1.205,10.381,13.4215,1:1_0191
120.0,1.1824,10.3749,13.497,1:1_0191
128.0,1.3819,8.3548,13.3037,1:1_0191
128.0,1.3536,8.367,13.4693,1:1_0191
128.0,1.381,8.2534,13.371,1:1_0191
144.0,1.6664,4.116,13.2303,1:1_0191
144.0,1.717,4.2652,13.413,1:1_0191
144.0,1.6866,4.2583,13.1231,1:1_0191
24.0,0.3154,15.1576,13.8206,1:1_0192
24.0,0.3495,15.2472,13.8181,1:1_0192
24.0,0.3277,15.2249,13.8514,1:1_0192
32.333,0.3115,15.1784,13.9284,1:1_0192
32.333,0.2774,15.2678,13.7811,1:1_0192
