Time (h),OD600 (-),[Glucose] (g/L),[Xylose] (g/L),trajectory_id
104.0,2.4107,0.1562,0.0,2:1_0170
120.0,2.4116,0.0,0.0,2:1_0170
120.0,2.3635,0.0,0.0533,2:1_0170
120.0,2.3699,0.0,0.0,2:1_0170
128.0,2.3213,0.0328,0.0637,2:1_0170
128.0,2.3967,0.0943,0.0,2:1_0170
128.0,2.4256,0.0,0.0,2:1_0170
144.0,2.383,0.0186,0.0,2:1_0170
144.0,2.3874,0.0,0.0,2:1_0170
144.0,2.3447,0.0802,0.0,2:1_0170
24.0,0.2863,19.0558,9.134,2:1_0171
24.0,0.2997,19.1459,9.1815,2:1_0171
24.0,0.2878,19.1169,9.4799,2:1_0171
32.333,0.5283,17.8773,9.2267,2:1_0171
32.333,0.5185,17.9541,9.1541,2:1_0171
32.333,0.5391,17.7232,9.3089,2:1_0171
48.0,1.5239,9.6365,9.0963,2:1_0171
48.0,1.5129,9.5158,8.9568,2:1_0171
48.0,1.51,9.5627,9.1616,2:1_0171
55.5,1.9904,2.6697,8.5569,2:1_0171
55.5,2.0047,2.7486,8.4327,2:1_0171
55.5,2.0073,2.6357,8.5924,2:1_0171
72.0,2.4807,0.0,1.2105,2:1_0171
72.0,2.4488,0.0,1.0453,2:1_0171
72.0,2.4305,0.0528,0.9856,2:1_0171
80.0,2.5115,0.0692,0.1651,2:1_0171
80.0,2.4467,0.0,0.1344,2:1_0171
80.0,2.4869,0.094,0.0,2:1_0171
96.0,2.4776,0.0837,0.0,2:1_0171
96.0,2.4834,0.0,0.1078,2:1_0171
96.0,2.4831,0.1094,0.1485,2:1_0171
104.0,2.5192,0.0,0.0,2:1_0171
104.0,2.4818,0.1968,0.0,2:1_0171
104.0,2.5139,0.0482,0.0,2:1_0171
120.0,2.4878,0.1183,0.0031,2:1_0171
120.0,2.4838,0.0,0.032,2:1_0171
120.0,2.4825,0.0594,0.2544,2:1_0171
128.0,2.5032,0.1804,0.0,2:1_0171
128.0,2.5065,0.1256,0.138,2:1_0171
128.0,2.5184,0.0017,0.089,2:1_0171
144.0,2.4725,0.1607,0.0,2:1_0171
144.0,2.5179,0.1044,0.1037,2:1_0171
144.0,2.5341,0.1052,0.0,2:1_0171
24.0,0.2513,21.9536,8.8393,2:1_0172
24.0,0.2267,21.7803,8.6956,2:1_0172
24.0,0.2393,22.0942,8.5832,2:1_0172
32.333,0.3385,21.5189,8.7339,2:1_0172
32.333,0.3489,21.4763,8.7068,2:1_0172
32.333,0.337,21.4684,8.5663,2:1_0172
48.0,0.6261,19.2892,8.6158,2:1_0172
48.0,0.628,19.333,8.6447,2:1_0172
48.0,0.6514,19.402,8.4342,2:1_0172
55.5,0.8475,16.939,8.6122,2:1_0172
55.5,0.8695,17.1946,8.7238,2:1_0172
55.5,0.8753,17.1192,8.6391,2:1_0172
72.0,1.6484,6.3572,8.472,2:1_0172
72.0,1.6668,6.6499,8.2525,2:1_0172
72.0,1.626,6.4114,8.4161,2:1_0172
80.0,2.0755,0.0286,5.8992,2:1_0172
80.0,2.0754,0.0,5.9904,2:1_0172
80.0,2.098,0.0,5.8594,2:1_0172
96.0,2.2246,0.0,0.0393,2:1_0172
96.0,2.2187,0.0,0.1054,2:1_0172
96.0,2.2569,0.0768,0.0,2:1_0172
104.0,2.2538,0.1887,0.0,2:1_0172
104.0,2.2427,0.0582,0.0,2:1_0172
104.0,2.2668,0.0,0.0,2:1_0172
120.0,2.2587,0.0,0.0,2:1_0172
120.0,2.27,0.0624,0.0,2:1_0172
120.0,2.2628,0.0,0.0417,2:1_0172
128.0,2.252,0.0,0.0,2:1_0172
128.0,2.2042,0.0185,0.0397,2:1_0172
128.0,2.2383,0.0,0.0,2:1_0172
144.0,2.2776,0.0,0.0,2:1_0172
144.0,2.2265,0.0235,0.1038,2:1_0172
144.0,2.2109,0.0654,0.1632,2:1_0172
24.0,0.2954,19.4261,9.2079,2:1_0173
24.0,0.2813,19.4413,9.3272,2:1_0173
24.0,0.3111,19.5262,9.4908,2:1_0173
32.333,0.3019,19.5453,9.3605,2:1_0173
32.333,0.3378,19.485,9.4813,2:1_0173
32.333,0.2752,19.503,9.5904,2:1_0173
48.0,0.3125,19.3874,9.2865,2:1_0173
48.0,0.3309,19.5362,9.3622,2:1_0173
48.0,0.2833,19.4956,9.5311,2:1_0173
55.5,0.3354,19.2956,9.4468,2:1_0173
55.5,0.3286,19.2623,9.3875,2:1_0173
55.5,0.35,19.2748,9.4342,2:1_0173
72.0,0.5908,18.2605,9.4497,2:1_0173
72.0,0.575,18.5385,9.5796,2:1_0173
72.0,0.585,18.3934,9.5095,2:1_0173
80.0,0.7421,17.8764,9.3116,2:1_0173
80.0,0.7463,17.9238,9.3943,2:1_0173
80.0,0.7913,17.6845,9.3483,2:1_0173
96.0,1.1723,15.0043,9.3415,2:1_0173
96.0,1.2286,14.9623,9.3068,2:1_0173
96.0,1.2119,14.9394,9.2839,2:1_0173
104.0,1.5434,12.4763,9.1995,2:1_0173
104.0,1.5177,12.416,9.1941,2:1_0173
104.0,1.5372,12.4294,9.1289,2:1_0173
120.0,2.2383,4.4372,8.9809,2:1_0173
120.0,2.2181,4.3939,8.7298,2:1_0173
120.0,2.1999,4.3638,8.9322,2:1_0173
128.0,2.5269,0.1742,7.5075,2:1_0173
128.0,2.5384,0.3645,7.882,2:1_0173
128.0,2.5098,0.3794,7.8422,2:1_0173
144.0,2.8436,0.0,0.9199,2:1_0173
144.0,2.869,0.1677,0.9283,2:1_0173
144.0,2.8362,0.0,1.0536,2:1_0173
24.0,0.355,19.6444,10.7417,2:1_0174
24.0,0.3463,19.8326,10.5719,2:1_0174
24.0,0.3331,19.5583,10.6347,2:1_0174
32.333,0.2946,19.6155,10.5499,2:1_0174
32.333,0.2971,19.5872,10.7252,2:1_0174
32.333,0.3214,19.5132,10.9691,2:1_0174
48.0,0.3109,19.5447,10.7532,2:1_0174
48.0,0.3206,19.5964,10.734,2:1_0174
48.0,0.3072,19.648,10.8415,2:1_0174
55.5,0.5306,19.0851,10.6385,2:1_0174
55.5,0.5312,18.9466,10.6092,2:1_0174
55.5,0.5199,18.9542,10.7945,2:1_0174
72.0,2.1653,7.2704,10.7472,2:1_0174
72.0,2.1665,7.6141,10.5577,2:1_0174
72.0,2.1238,7.3672,10.7455,2:1_0174
80.0,2.9374,0.0,4.7505,2:1_0174
80.0,2.9422,0.0533,4.8549,2:1_0174
80.0,2.9782,0.0,4.8227,2:1_0174
96.0,3.2236,0.0,0.1117,2:1_0174
96.0,3.2041,0.0,0.0166,2:1_0174
96.0,3.195,0.0,0.0,2:1_0174
104.0,3.206,0.0,0.0,2:1_0174
104.0,3.1776,0.0284,0.0,2:1_0174
104.0,3.1734,0.0953,0.0,2:1_0174
120.0,3.1719,0.0395,0.0059,2:1_0174
120.0,3.1885,0.0443,0.0,2:1_0174
120.0,3.2048,0.0,0.1241,2:1_0174
128.0,3.1696,0.0,0.0,2:1_0174
128.0,3.1809,0.0,0.0,2:1_0174
128.0,3.2081,0.0,0.0,2:1_0174
144.0,3.1809,0.2045,0.0,2:1_0174
144.0,3.1699,0.0,0.1544,2:1_0174
144.0,3.1807,0.0,0.0363,2:1_0174
24.0,0.2002,19.8857,8.4405,2:1_0175
24.0,0.1656,19.7981,8.4525,2:1_0175
24.0,0.1957,19.731,8.3196,2:1_0175
32.333,0.2712,17.2304,8.5143,2:1_0175
32.333,0.2786,17.0918,8.4084,2:1_0175
32.333,0.2632,16.9246,8.3276,2:1_0175
48.0,0.9081,0.0,1.6282,2:1_0175
48.0,0.92,0.0,1.5724,2:1_0175
48.0,0.9045,0.0,1.5874,2:1_0175
55.5,0.9484,0.0,0.0,2:1_0175
55.5,0.9262,0.0,0.0,2:1_0175
55.5,0.9531,0.0,0.0,2:1_0175
72.0,0.9262,0.2162,0.0,2:1_0175
72.0,0.899,0.0498,0.2088,2:1_0175
72.0,0.9201,0.0,0.0391,2:1_0175
80.0,0.8759,0.0,0.0,2:1_0175
80.0,0.9102,0.0,0.0,2:1_0175
80.0,0.921,0.0618,0.0,2:1_0175
96.0,0.8869,0.1265,0.1897,2:1_0175
96.0,0.9254,0.0,0.0,2:1_0175
96.0,0.9261,0.009,0.0436,2:1_0175
104.0,0.9264,0.0,0.0,2:1_0175
104.0,0.9118,0.0468,0.0,2:1_0175
104.0,0.9129,0.0,0.0,2:1_0175
120.0,0.9455,0.1232,0.0416,2:1_0175
120.0,0.9528,0.0878,0.0134,2:1_0175
120.0,0.9079,0.0,0.0381,2:1_0175
128.0,0.91,0.0,0.0,2:1_0175
128.0,0.938,0.0,0.1403,2:1_0175
128.0,0.9289,0.0,0.0288,2:1_0175
144.0,0.9367,0.0033,0.0949,2:1_0175
144.0,0.9344,0.0175,0.0,2:1_0175
144.0,0.9155,0.0,0.0446,2:1_0175
24.0,0.1862,21.8082,10.7528,2:1_0176
24.0,0.2803,21.7318,10.7122,2:1_0176
24.0,0.1676,21.7285,10.8742,2:1_0176
32.333,0.2448,21.7252,10.979,2:1_0176
32.333,0.2218,21.7836,10.8792,2:1_0176
32.333,0.2514,21.8373,10.7511,2:1_0176
48.0,0.2315,21.873,10.8429,2:1_0176
48.0,0.2435,21.6033,10.8976,2:1_0176
48.0,0.2387,21.6873,10.7136,2:1_0176
55.5,1.0998,14.7282,10.9385,2:1_0176
55.5,1.066,14.6308,10.8358,2:1_0176
55.5,1.0457,14.6265,10.8164,2:1_0176
72.0,2.4018,0.0,0.125,2:1_0176
72.0,2.3885,0.171,0.0747,2:1_0176
72.0,2.3924,0.0,0.0,2:1_0176
80.0,2.4189,0.0878,0.0,2:1_0176
80.0,2.3785,0.0222,0.0,2:1_0176
80.0,2.3775,0.0613,0.0746,2:1_0176
96.0,2.3795,0.16,0.1045,2:1_0176
96.0,2.3715,0.0,0.0595,2:1_0176
96.0,2.3779,0.0,0.0223,2:1_0176
104.0,2.4012,0.0792,0.0055,2:1_0176
104.0,2.341,0.0954,0.0,2:1_0176
104.0,2.393,0.0,0.2244,2:1_0176
120.0,2.428,0.0,0.0,2:1_0176
120.0,2.3615,0.0272,0.0,2:1_0176
120.0,2.3646,0.0,0.0451,2:1_0176
128.0,2.3853,0.0,0.0,2:1_0176
128.0,2.3836,0.0223,0.0281,2:1_0176
128.0,2.3539,0.0167,0.0,2:1_0176
144.0,2.3666,0.0,0.1156,2:1_0176
144.0,2.403,0.0097,0.0,2:1_0176
144.0,2.3597,0.0,0.0012,2:1_0176
24.0,0.1479,19.2609,10.845,2:1_0177
24.0,0.1892,19.1342,10.9501,2:1_0177
24.0,0.1636,19.2459,10.8571,2:1_0177
32.333,0.2146,19.0948,10.8428,2:1_0177
32.333,0.2183,19.0083,11.1062,2:1_0177
32.333,0.2398,19.1349,10.8436,2:1_0177
48.0,0.572,17.6268,10.8804,2:1_0177
48.0,0.5449,17.6243,11.0368,2:1_0177
48.0,0.5572,17.5705,10.8784,2:1_0177
55.5,0.9199,15.4068,10.7633,2:1_0177
55.5,0.9349,15.582,11.064,2:1_0177
55.5,0.9282,15.4731,10.9276,2:1_0177
72.0,2.1802,0.745,10.1498,2:1_0177
72.0,2.2189,0.8475,9.9861,2:1_0177
72.0,2.1885,0.6592,9.9344,2:1_0177
80.0,2.4298,0.0675,4.8545,2:1_0177
80.0,2.422,0.1006,4.8558,2:1_0177
80.0,2.4069,0.0,4.7652,2:1_0177
96.0,2.5713,0.0047,0.0,2:1_0177
96.0,2.5598,0.0,0.0,2:1_0177
96.0,2.5792,0.1088,0.0,2:1_0177
104.0,2.5694,0.0789,0.0,2:1_0177
104.0,2.5849,0.1078,0.0394,2:1_0177
104.0,2.5607,0.1315,0.0,2:1_0177
120.0,2.5653,0.0515,0.0,2:1_0177
120.0,2.5661,0.0,0.0,2:1_0177
120.0,2.5745,0.0,0.0,2:1_0177
128.0,2.5353,0.0,0.0338,2:1_0177
128.0,2.5641,0.0703,0.0348,2:1_0177
128.0,2.5275,0.1198,0.025,2:1_0177
144.0,2.5592,0.0,0.0,2:1_0177
144.0,2.575,0.0651,0.0,2:1_0177
144.0,2.5525,0.0141,0.1195,2:1_0177
24.0,0.3277,19.8979,10.6925,2:1_0178
24.0,0.3383,19.7598,10.6347,2:1_0178
24.0,0.3161,19.9191,10.5976,2:1_0178
32.333,0.3991,19.788,10.7376,2:1_0178
32.333,0.3546,19.7667,10.5775,2:1_0178
32.333,0.3815,19.6763,10.4681,2:1_0178
48.0,0.4828,19.574,10.5572,2:1_0178
48.0,0.5006,19.4531,10.4629,2:1_0178
48.0,0.5124,19.5828,10.6342,2:1_0178
55.5,0.57,19.3156,10.5344,2:1_0178
55.5,0.5953,19.3263,10.6738,2:1_0178
55.5,0.5592,19.3806,10.7522,2:1_0178
72.0,0.7751,18.8138,10.7238,2:1_0178
72.0,0.7859,18.8821,10.6681,2:1_0178
72.0,0.7782,18.8016,10.7224,2:1_0178
80.0,0.882,18.4556,10.8646,2:1_0178
80.0,0.8978,18.2828,10.6058,2:1_0178
80.0,0.903,18.3355,10.537,2:1_0178
96.0,1.1403,17.3438,10.7926,2:1_0178
96.0,1.1572,17.4522,10.6036,2:1_0178
96.0,1.1601,17.4164,10.4781,2:1_0178
104.0,1.3584,16.7139,10.7342,2:1_0178
104.0,1.3199,16.7098,10.7223,2:1_0178
104.0,1.3232,16.5728,10.5347,2:1_0178
120.0,1.6633,14.7788,10.6055,2:1_0178
120.0,1.6619,14.8239,10.5757,2:1_0178
120.0,1.6598,14.85,10.6769,2:1_0178
128.0,1.8337,13.372,10.5056,2:1_0178
128.0,1.8576,13.6229,10.7611,2:1_0178
128.0,1.8733,13.6963,10.6365,2:1_0178
144.0,2.2679,10.2642,10.4433,2:1_0178
144.0,2.2395,10.3088,10.8574,2:1_0178
144.0,2.2457,10.2195,10.6953,2:1_0178
24.0,0.2174,20.4473,8.742,2:1_0179
24.0,0.1643,20.4122,8.6163,2:1_0179
24.0,0.2107,20.4627,8.745,2:1_0179
32.333,0.1931,20.3326,8.7018,2:1_0179
32.333,0.2076,20.388,8.569,2:1_0179
32.333,0.2019,20.2734,8.6501,2:1_0179
48.0,0.1673,20.0805,8.6706,2:1_0179
48.0,0.2202,20.3734,8.9494,2:1_0179
48.0,0.1737,20.3635,8.6427,2:1_0179
55.5,0.1879,20.3513,8.8039,2:1_0179
55.5,0.1699,20.3152,8.7145,2:1_0179
55.5,0.2123,20.0986,8.5131,2:1_0179
72.0,0.2287,20.312,8.6042,2:1_0179
72.0,0.2413,20.3979,8.6533,2:1_0179
72.0,0.2234,20.2473,8.6702,2:1_0179
80.0,0.2612,20.1023,8.626,2:1_0179
80.0,0.236,20.1817,8.5478,2:1_0179
80.0,0.2397,20.0006,8.6191,2:1_0179
96.0,0.3354,19.7793,8.6237,2:1_0179
96.0,0.3381,19.7324,8.5744,2:1_0179
96.0,0.3709,19.8185,8.7212,2:1_0179
104.0,0.3783,19.7443,8.5696,2:1_0179
104.0,0.3505,19.6802,8.6935,2:1_0179
104.0,0.4021,19.7386,8.5716,2:1_0179
120.0,0.5511,19.1738,8.5803,2:1_0179
120.0,0.5131,19.2037,8.6168,2:1_0179
120.0,0.5385,19.1107,8.6003,2:1_0179
128.0,0.6103,18.9474,8.6744,2:1_0179
128.0,0.6057,18.9538,8.6389,2:1_0179
128.0,0.6421,18.84,8.7032,2:1_0179
144.0,0.8792,17.9235,8.8474,2:1_0179
144.0,0.8718,18.0929,8.8898,2:1_0179
144.0,0.8285,18.0318,8.6893,2:1_0179
24.0,0.1991,19.9763,10.6639,2:1_0180
24.0,0.1856,19.9,10.5621,2:1_0180
24.0,0.1741,20.0481,10.7732,2:1_0180
32.333,0.1824,20.0072,10.6654,2:1_0180
32.333,0.177,20.0137,10.786,2:1_0180
32.333,0.1757,20.0422,10.5699,2:1_0180
48.0,0.2053,19.9249,10.6272,2:1_0180
48.0,0.1998,19.9294,10.7212,2:1_0180
48.0,0.1391,19.9068,10.625,2:1_0180
55.5,0.2575,19.9707,10.651,2:1_0180
55.5,0.2322,19.8475,10.331,2:1_0180
55.5,0.244,20.0166,10.5898,2:1_0180
72.0,0.4042,19.6325,10.6208,2:1_0180
72.0,0.406,19.7308,10.5093,2:1_0180
72.0,0.4134,19.405,10.79,2:1_0180
80.0,0.6002,18.9697,10.4829,2:1_0180
80.0,0.5873,19.0569,10.7488,2:1_0180
80.0,0.5724,18.9559,10.5833,2:1_0180
96.0,1.2295,16.5934,10.5345,2:1_0180
96.0,1.2534,16.5965,10.6301,2:1_0180
96.0,1.2511,16.5069,10.6884,2:1_0180
104.0,1.6961,14.1021,10.6106,2:1_0180
104.0,1.6865,14.0864,10.6335,2:1_0180
104.0,1.6683,14.2385,10.5544,2:1_0180
120.0,2.636,5.2194,10.5501,2:1_0180
120.0,2.6394,4.8837,10.386,2:1_0180
120.0,2.6341,5.1218,10.6948,2:1_0180
128.0,2.9316,1.1884,10.6055,2:1_0180
128.0,2.8917,1.4339,10.4335,2:1_0180
128.0,2.9698,1.2886,10.4713,2:1_0180
144.0,3.1324,0.0,8.604,2:1_0180
144.0,3.1733,0.0,8.639,2:1_0180
144.0,3.127,0.0404,8.6352,2:1_0180
24.0,0.1715,21.9369,9.9819,2:1_0181
24.0,0.2034,21.9336,9.574,2:1_0181
24.0,0.1785,22.106,9.5695,2:1_0181
32.333,0.1595,21.9249,9.6071,2:1_0181
32.333,0.2114,22.0571,9.687,2:1_0181
32.333,0.204,21.9663,9.9205,2:1_0181
48.0,0.2451,21.8688,9.745,2:1_0181
48.0,0.2352,21.9697,9.6434,2:1_0181
48.0,0.1895,21.9102,9.5361,2:1_0181
55.5,0.2513,21.8988,9.6088,2:1_0181
55.5,0.2244,21.6541,9.6952,2:1_0181
55.5,0.2332,21.6154,9.94,2:1_0181
72.0,0.4034,20.6899,9.7321,2:1_0181
72.0,0.4521,20.7625,9.5603,2:1_0181
72.0,0.4482,20.8717,9.5678,2:1_0181
80.0,0.6471,19.9062,9.7603,2:1_0181
80.0,0.6262,19.93,9.6038,2:1_0181
80.0,0.638,19.8848,9.7114,2:1_0181
96.0,1.2559,15.0817,9.5017,2:1_0181
96.0,1.2472,15.3172,9.6468,2:1_0181
96.0,1.2565,15.2001,9.6561,2:1_0181
104.0,1.6669,10.4471,9.6049,2:1_0181
104.0,1.6829,10.256,9.4023,2:1_0181
104.0,1.6612,10.2285,9.4539,2:1_0181
120.0,2.5791,0.0,2.7476,2:1_0181
120.0,2.5921,0.0,2.7064,2:1_0181
120.0,2.5424,0.1145,2.792,2:1_0181
128.0,2.7077,0.0181,0.0497,2:1_0181
128.0,2.7061,0.0099,0.0763,2:1_0181
128.0,2.7209,0.1383,0.0,2:1_0181
144.0,2.7063,0.0,0.0,2:1_0181
144.0,2.6974,0.0741,0.0,2:1_0181
144.0,2.7148,0.0,0.0,2:1_0181
24.0,0.3,20.35,10.2358,2:1_0182
24.0,0.3196,20.3824,10.2729,2:1_0182
24.0,0.3059,20.4711,9.9656,2:1_0182
32.333,1.2417,15.9438,10.0778,2:1_0182
32.333,1.3104,15.8023,10.1145,2:1_0182
32.333,1.2625,15.9577,10.1239,2:1_0182
48.0,3.1769,0.0,0.0,2:1_0182
48.0,3.1552,0.0365,0.0,2:1_0182
48.0,3.1658,0.0904,0.088,2:1_0182
55.5,3.1452,0.0583,0.0,2:1_0182
55.5,3.1699,0.0766,0.0,2:1_0182
55.5,3.206,0.0257,0.0463,2:1_0182
72.0,3.199,0.089,0.0803,2:1_0182
72.0,3.1643,0.0,0.0,2:1_0182
72.0,3.1869,0.0,0.0583,2:1_0182
80.0,3.1849,0.0,0.0062,2:1_0182
80.0,3.1787,0.0442,0.0746,2:1_0182
80.0,3.2349,0.0169,0.0,2:1_0182
96.0,3.1393,0.0,0.0,2:1_0182
96.0,3.1912,0.0,0.0407,2:1_0182
96.0,3.1628,0.0455,0.0872,2:1_0182
104.0,3.1694,0.0435,0.0,2:1_0182
104.0,3.1528,0.0554,0.0413,2:1_0182
104.0,3.1893,0.0956,0.0,2:1_0182
120.0,3.1739,0.0,0.0345,2:1_0182
120.0,3.1747,0.0126,0.0,2:1_0182
120.0,3.1569,0.0,0.0417,2:1_0182
128.0,3.1766,0.0,0.0663,2:1_0182
128.0,3.2066,0.0,0.0,2:1_0182
128.0,3.1964,0.0015,0.0,2:1_0182
144.0,3.1978,0.0,0.0397,2:1_0182
144.0,3.1807,0.3245,0.0,2:1_0182
144.0,3.1962,0.0,0.045,2:1_0182
24.0,0.3144,21.3091,10.8768,2:1_0183
24.0,0.342,21.6114,10.7668,2:1_0183
24.0,0.3196,21.3224,10.8541,2:1_0183
32.333,0.3535,21.3059,10.7295,2:1_0183
32.333,0.3234,21.4208,10.8482,2:1_0183
32.333,0.3057,21.3989,10.7553,2:1_0183
48.0,0.3278,21.348,11.029,2:1_0183
48.0,0.3257,21.3675,10.8673,2:1_0183
48.0,0.2807,21.3704,10.8699,2:1_0183
55.5,0.4969,19.5127,11.0216,2:1_0183
55.5,0.4905,19.4473,10.7123,2:1_0183
55.5,0.487,19.427,10.749,2:1_0183
72.0,1.5517,0.9075,10.3594,2:1_0183
72.0,1.5323,0.7973,10.3082,2:1_0183
72.0,1.5696,0.954,10.1489,2:1_0183
80.0,1.7637,0.0,3.6911,2:1_0183
80.0,1.7269,0.0,3.4762,2:1_0183
80.0,1.7813,0.207,3.7445,2:1_0183
96.0,1.8535,0.0,0.0,2:1_0183
96.0,1.9039,0.0,0.0,2:1_0183
96.0,1.8641,0.0,0.1683,2:1_0183
104.0,1.8467,0.0,0.1596,2:1_0183
104.0,1.8761,0.0,0.0,2:1_0183
104.0,1.878,0.0,0.0,2:1_0183
120.0,1.85,0.004,0.0,2:1_0183
120.0,1.8687,0.066,0.0,2:1_0183
120.0,1.8758,0.1674,0.0384,2:1_0183
128.0,1.8673,0.0,0.0,2:1_0183
128.0,1.8938,0.0,0.0,2:1_0183
128.0,1.8657,0.0,0.0,2:1_0183
144.0,1.8823,0.0084,0.1414,2:1_0183
144.0,1.8789,0.0,0.1387,2:1_0183
144.0,1.884,0.0124,0.0,2:1_0183
24.0,0.1562,20.8386,9.5319,2:1_0184
24.0,0.1612,20.8958,9.418,2:1_0184
24.0,0.1632,20.8937,9.5318,2:1_0184
32.333,0.2032,20.8751,9.3277,2:1_0184
32.333,0.1847,20.8062,9.5481,2:1_0184
32.333,0.2095,20.9378,9.2894,2:1_0184
48.0,0.2315,20.7052,9.3211,2:1_0184
48.0,0.2348,20.7485,9.4579,2:1_0184
48.0,0.2666,20.7231,9.3753,2:1_0184
55.5,0.2644,20.6454,9.3598,2:1_0184
55.5,0.286,20.5542,9.3513,2:1_0184
55.5,0.3046,20.6051,9.5614,2:1_0184
72.0,0.4475,20.2823,9.3548,2:1_0184
72.0,0.4688,20.2067,9.5068,2:1_0184
72.0,0.4912,20.2619,9.3833,2:1_0184
80.0,0.6403,19.8364,9.109,2:1_0184
80.0,0.6052,19.7394,9.3745,2:1_0184
80.0,0.6173,19.8083,9.3383,2:1_0184
96.0,1.0134,18.3061,9.2671,2:1_0184
96.0,0.9616,18.479,9.4392,2:1_0184
96.0,0.9671,18.3751,9.402,2:1_0184
104.0,1.205,17.3957,9.5559,2:1_0184
104.0,1.2228,17.3505,9.4101,2:1_0184
104.0,1.2537,17.5099,9.3635,2:1_0184
120.0,1.7942,13.7602,9.4211,2:1_0184
120.0,1.7753,13.4935,9.3268,2:1_0184
120.0,1.8001,13.635,9.2811,2:1_0184
128.0,2.0851,11.1882,9.2609,2:1_0184
128.0,2.0904,10.9535,9.5694,2:1_0184
128.0,2.0672,10.9266,9.3802,2:1_0184
144.0,2.6398,4.8605,9.4099,2:1_0184
144.0,2.6223,4.7797,9.2908,2:1_0184
144.0,2.6272,4.85,9.3336,2:1_0184
24.0,0.2212,18.8713,11.3718,2:1_0185
24.0,0.2513,18.8115,11.1535,2:1_0185
24.0,0.2307,18.7533,11.4335,2:1_0185
32.333,0.238,18.6989,11.3918,2:1_0185
32.333,0.2403,18.8376,11.4697,2:1_0185
32.333,0.2091,18.7776,11.1492,2:1_0185
48.0,0.2531,18.8055,11.3634,2:1_0185
48.0,0.2275,18.8438,11.4786,2:1_0185
48.0,0.2242,18.8367,11.4144,2:1_0185
55.5,0.3326,18.3302,11.4134,2:1_0185
55.5,0.4012,18.5369,11.2474,2:1_0185
55.5,0.3965,18.5043,11.4111,2:1_0185
72.0,1.9072,9.3327,11.2294,2:1_0185
72.0,1.9429,9.1695,11.1925,2:1_0185
72.0,1.929,9.4455,11.2666,2:1_0185
80.0,2.9911,0.0,6.3058,2:1_0185
80.0,2.979,0.0914,6.2504,2:1_0185
80.0,2.9655,0.0962,6.3858,2:1_0185
96.0,3.3224,0.1579,0.2088,2:1_0185
96.0,3.3377,0.0,0.0831,2:1_0185
96.0,3.3153,0.0,0.0,2:1_0185
104.0,3.3185,0.0817,0.1379,2:1_0185
104.0,3.3266,0.0574,0.0,2:1_0185
104.0,3.3174,0.0,0.0565,2:1_0185
120.0,3.3217,0.1914,0.0,2:1_0185
120.0,3.3369,0.0,0.1697,2:1_0185
120.0,3.3421,0.1132,0.006,2:1_0185
128.0,3.3087,0.0,0.0,2:1_0185
128.0,3.3225,0.0,0.0383,2:1_0185
128.0,3.3165,0.0,0.1061,2:1_0185
144.0,3.315,0.0862,0.0,2:1_0185
144.0,3.2978,0.0,0.0243,2:1_0185
144.0,3.311,0.1364,0.1035,2:1_0185
24.0,0.2024,19.0688,8.2689,2:1_0186
24.0,0.2152,19.1743,8.2944,2:1_0186
24.0,0.2482,19.0321,8.3552,2:1_0186
32.333,0.3398,18.8514,8.2323,2:1_0186
32.333,0.338,19.0725,8.2055,2:1_0186
32.333,0.3474,18.9429,8.0881,2:1_0186
48.0,1.0384,17.4283,8.2169,2:1_0186
48.0,1.0533,17.4648,8.2466,2:1_0186
48.0,1.023,17.4443,8.0204,2:1_0186
55.5,1.6143,15.2574,8.0655,2:1_0186
55.5,1.5744,15.1069,8.3311,2:1_0186
55.5,1.6158,15.1303,8.0923,2:1_0186
72.0,3.1351,3.1916,7.7431,2:1_0186
72.0,3.1753,3.3536,7.8047,2:1_0186
72.0,3.1275,3.185,7.6335,2:1_0186
80.0,3.4589,0.2304,5.9874,2:1_0186
80.0,3.4272,0.2705,5.9416,2:1_0186
80.0,3.421,0.1666,6.2057,2:1_0186
96.0,3.7064,0.038,0.847,2:1_0186
96.0,3.6497,0.3497,1.1788,2:1_0186
96.0,3.6199,0.2374,1.0294,2:1_0186
104.0,3.7175,0.0,0.5682,2:1_0186
104.0,3.6777,0.0,0.4528,2:1_0186
104.0,3.695,0.0486,0.431,2:1_0186
120.0,3.7229,0.0,0.0,2:1_0186
120.0,3.7117,0.0587,0.1059,2:1_0186
120.0,3.7234,0.0702,0.0,2:1_0186
128.0,3.726,0.0,0.056,2:1_0186
128.0,3.7351,0.0,0.0,2:1_0186
128.0,3.7468,0.0304,0.0,2:1_0186
144.0,3.696,0.0543,0.0,2:1_0186
144.0,3.7168,0.0,0.0398,2:1_0186
144.0,3.7084,0.0,0.0,2:1_0186
24.0,0.1904,18.6705,11.6952,2:1_0187
24.0,0.1192,18.7299,11.4775,2:1_0187
24.0,0.1662,18.7307,11.3011,2:1_0187
32.333,0.1513,18.7727,11.1938,2:1_0187
32.333,0.1809,18.7039,11.4604,2:1_0187
32.333,0.1797,19.0884,11.545,2:1_0187
48.0,0.2178,18.5416,11.1307,2:1_0187
48.0,0.2329,18.3428,11.3696,2:1_0187
48.0,0.2474,18.3086,11.5305,2:1_0187
55.5,0.3199,17.8567,11.5754,2:1_0187
55.5,0.3489,17.8512,11.4455,2:1_0187
55.5,0.367,17.7298,11.2895,2:1_0187
